order_number,customer_state,index,order_number,employee_id,employee_name,employee_job_title,order_date,order_type,customer_type,cust_id,customer_name,prod_category,prod_number,prod_name,quantity,price,order_total
1105286,California,2381,1105286,900013621,Hannah Rosenstock,Sales Associate,1/15/2020,Retail,Individual,1196,Milty Taree,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,3,$234.00 ,702.0
1105321,California,2382,1105321,900013621,Hannah Rosenstock,Sales Associate,1/20/2020,Retail,Individual,1876,Murray Keys,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,1,$45.00 ,45.0
1105360,Nevada,2383,1105360,900013621,Hannah Rosenstock,Sales Associate,1/26/2020,Retail,Individual,1935,Perrine Lampke,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,2,$234.00 ,468.0
1105381,California,2384,1105381,900013621,Hannah Rosenstock,Sales Associate,1/29/2020,Wholesale,Business,1656,Lowe LLC,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,13,$234.00 ,3042.0
1105399,California,2385,1105399,900013621,Hannah Rosenstock,Sales Associate,2/1/2020,Retail,Individual,3884,Brady Medeway,Bath products,BP300,Mandarin and Olive Body Soap,2,$7.45 ,14.9
1105433,California,2386,1105433,900013621,Hannah Rosenstock,Sales Associate,2/5/2020,Retail,Individual,2638,Dena Rosberg,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,4,$45.00 ,180.0
1105451,California,2387,1105451,900013621,Hannah Rosenstock,Sales Associate,2/8/2020,Retail,Individual,1521,Staci Zollner,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,3,$45.00 ,135.0
1105551,California,2388,1105551,900013621,Hannah Rosenstock,Sales Associate,2/24/2020,Retail,Individual,1567,Garrek Gabbot,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,4,$19.50 ,78.0
1105589,California,2389,1105589,900013621,Hannah Rosenstock,Sales Associate,2/29/2020,Retail,Individual,4086,Hort Treske,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,2,$234.00 ,468.0
1105603,California,2390,1105603,900013621,Hannah Rosenstock,Sales Associate,3/3/2020,Retail,Individual,3232,Bentley Vynoll,Bath products,BP100,Lavender and Olive Body Soap,1,$7.45 ,7.45
1105620,California,2391,1105620,900013621,Hannah Rosenstock,Sales Associate,3/5/2020,Retail,Individual,3375,Shepherd Byas,Bath products,BP105,Lavender and Olive Oil Lotion,3,$9.99 ,29.97
1105634,California,2392,1105634,900013621,Hannah Rosenstock,Sales Associate,3/7/2020,Retail,Individual,1614,Filide Bolitho,Gift Basket,GB105,Chili EVOO Gift Basket,1,$75.00 ,75.0
1105668,California,2393,1105668,900013621,Hannah Rosenstock,Sales Associate,3/11/2020,Retail,Individual,2220,Nicola Fulham,Bath products,BP505,Vanilla and Olive Oil Lotion,1,$9.99 ,9.99
1105693,California,2394,1105693,900013621,Hannah Rosenstock,Sales Associate,3/14/2020,Retail,Individual,2659,Isidor Asman,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,4,$27.00 ,108.0
1105711,California,2395,1105711,900013621,Hannah Rosenstock,Sales Associate,3/17/2020,Retail,Individual,1495,Velma Haws,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,2,$114.00 ,228.0
1105758,California,2396,1105758,900013621,Hannah Rosenstock,Sales Associate,3/23/2020,Retail,Individual,2227,Latia Lamport,Bath products,BP100,Lavender and Olive Body Soap,4,$7.45 ,29.8
1105766,California,2397,1105766,900013621,Hannah Rosenstock,Sales Associate,3/24/2020,Retail,Individual,1639,Pietro Teasell,Bath products,BP301,Mandarin and Olive Bath Salts,1,$8.50 ,8.5
1105788,California,2398,1105788,900013621,Hannah Rosenstock,Sales Associate,3/26/2020,Retail,Individual,2507,Collete Corbitt,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
1105799,California,2399,1105799,900013621,Hannah Rosenstock,Sales Associate,3/28/2020,Retail,Individual,1614,Filide Bolitho,Gift Basket,GB100,Organic EVOO Gift Basket,1,$70.00 ,70.0
1105818,California,2400,1105818,900013621,Hannah Rosenstock,Sales Associate,3/31/2020,Wholesale,Business,1491,Fay Group,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
1105876,California,2401,1105876,900013621,Hannah Rosenstock,Sales Associate,4/10/2020,Retail,Individual,3676,Bastien Di Boldi,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
1105883,California,2402,1105883,900013621,Hannah Rosenstock,Sales Associate,4/11/2020,Retail,Individual,2394,Haleigh Coulter,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,1,$45.00 ,45.0
1105906,California,2403,1105906,900013621,Hannah Rosenstock,Sales Associate,4/15/2020,Retail,Individual,2023,Pearl Rollason,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,1,$123.00 ,123.0
1105930,California,2404,1105930,900013621,Hannah Rosenstock,Sales Associate,4/18/2020,Retail,Individual,1467,Care Caccavella,Bath products,BP503,Vanilla and Olive Oil Bar Soap,3,$5.99 ,17.97
1105979,California,2405,1105979,900013621,Hannah Rosenstock,Sales Associate,4/26/2020,Retail,Individual,2572,Fraser Wardroper,Bath products,BP301,Mandarin and Olive Bath Salts,2,$8.50 ,17.0
1105977,Nevada,2406,1105977,900013621,Hannah Rosenstock,Sales Associate,4/26/2020,Retail,Individual,2556,Andromache Ruvel,Bath products,BP102,Lavender and Olive Candle,3,$6.99 ,20.97
1105990,California,2407,1105990,900013621,Hannah Rosenstock,Sales Associate,4/29/2020,Retail,Individual,2638,Dena Rosberg,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,3,$123.00 ,369.0
1106035,California,2408,1106035,900013621,Hannah Rosenstock,Sales Associate,5/6/2020,Retail,Individual,3983,Jerrilee McIlvoray,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
1106125,California,2409,1106125,900013621,Hannah Rosenstock,Sales Associate,5/16/2020,Retail,Individual,3350,Clarine Kohrding,Bath products,BP505,Vanilla and Olive Oil Lotion,2,$9.99 ,19.98
1106139,California,2410,1106139,900013621,Hannah Rosenstock,Sales Associate,5/18/2020,Retail,Individual,3529,Curran Oaks,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
1106144,California,2411,1106144,900013621,Hannah Rosenstock,Sales Associate,5/19/2020,Retail,Individual,2924,Carmine Cruz,Bath products,BP300,Mandarin and Olive Body Soap,4,$7.45 ,29.8
1106195,California,2412,1106195,900013621,Hannah Rosenstock,Sales Associate,5/26/2020,Retail,Individual,3884,Brady Medeway,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,4,$16.75 ,67.0
1106205,California,2413,1106205,900013621,Hannah Rosenstock,Sales Associate,5/29/2020,Wholesale,Business,3997,Stoltenberg Group,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,9,$234.00 ,2106.0
1106232,California,2414,1106232,900013621,Hannah Rosenstock,Sales Associate,6/1/2020,Wholesale,Business,1452,Feeney Group,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,8,$234.00 ,1872.0
1106233,California,2415,1106233,900013621,Hannah Rosenstock,Sales Associate,6/1/2020,Wholesale,Business,3631,Will LLC,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,14,$234.00 ,3276.0
1106230,California,2416,1106230,900013621,Hannah Rosenstock,Sales Associate,6/1/2020,Retail,Individual,1536,Rayshell Large,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,1,$14.50 ,14.5
1106242,California,2417,1106242,900013621,Hannah Rosenstock,Sales Associate,6/3/2020,Retail,Individual,1536,Rayshell Large,Bath products,BP505,Vanilla and Olive Oil Lotion,2,$9.99 ,19.98
1106326,California,2418,1106326,900013621,Hannah Rosenstock,Sales Associate,6/13/2020,Wholesale,Business,1452,Feeney Group,Bath products,BP500,Vanilla and Olive Oil Body Soap,8,$7.45 ,59.6
1106343,Nevada,2419,1106343,900013621,Hannah Rosenstock,Sales Associate,6/16/2020,Retail,Individual,3323,Lonna Blowfelde,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,3,$16.75 ,50.25
1106388,Nevada,2420,1106388,900013621,Hannah Rosenstock,Sales Associate,6/24/2020,Retail,Individual,2597,Jefferson Aers,Gift Basket,GB101,Infused EVOO Gift Basket,1,$75.00 ,75.0
1106417,California,2421,1106417,900013621,Hannah Rosenstock,Sales Associate,6/27/2020,Wholesale,Business,1656,Lowe LLC,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,2,$114.00 ,228.0
1106421,Nevada,2422,1106421,900013621,Hannah Rosenstock,Sales Associate,6/27/2020,Retail,Individual,2597,Jefferson Aers,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,4,$24.50 ,98.0
1106470,California,2423,1106470,900013621,Hannah Rosenstock,Sales Associate,7/3/2020,Retail,Individual,3537,Duffy Durban,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,3,$123.00 ,369.0
1106548,California,2424,1106548,900013621,Hannah Rosenstock,Sales Associate,7/12/2020,Retail,Individual,4109,Robbie Morriss,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,2,$24.50 ,49.0
1106575,California,2425,1106575,900013621,Hannah Rosenstock,Sales Associate,7/16/2020,Retail,Individual,1485,Elsinore Scougal,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,1,$14.50 ,14.5
1106618,Nevada,2426,1106618,900013621,Hannah Rosenstock,Sales Associate,7/20/2020,Retail,Individual,1289,Winnie Shillam,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,2,$26.00 ,52.0
1106645,California,2427,1106645,900013621,Hannah Rosenstock,Sales Associate,7/24/2020,Retail,Individual,1537,Miguel McCobb,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,4,$14.50 ,58.0
1106655,Nevada,2428,1106655,900013621,Hannah Rosenstock,Sales Associate,7/26/2020,Retail,Individual,3560,Eduino Hammant,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
1106735,California,2429,1106735,900013621,Hannah Rosenstock,Sales Associate,8/6/2020,Retail,Individual,1113,Odo Rummer,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,2,$26.00 ,52.0
1106806,California,2430,1106806,900013621,Hannah Rosenstock,Sales Associate,8/14/2020,Retail,Individual,2638,Dena Rosberg,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,1,$24.50 ,24.5
1106830,California,2431,1106830,900013621,Hannah Rosenstock,Sales Associate,8/18/2020,Retail,Individual,2924,Carmine Cruz,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,3,$26.00 ,78.0
1106855,California,2432,1106855,900013621,Hannah Rosenstock,Sales Associate,8/21/2020,Retail,Individual,3055,Rollins Devil,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,2,$35.00 ,70.0
1106854,Nevada,2433,1106854,900013621,Hannah Rosenstock,Sales Associate,8/21/2020,Retail,Individual,3323,Lonna Blowfelde,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,1,$16.75 ,16.75
1106930,California,2434,1106930,900013621,Hannah Rosenstock,Sales Associate,9/2/2020,Wholesale,Business,3603,Beier Inc,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,6,$234.00 ,1404.0
1106935,California,2435,1106935,900013621,Hannah Rosenstock,Sales Associate,9/3/2020,Retail,Individual,1467,Care Caccavella,Gift Basket,GB103,Lemon EVOO Gift Basket,4,$75.00 ,300.0
1107001,California,2436,1107001,900013621,Hannah Rosenstock,Sales Associate,9/12/2020,Wholesale,Business,1656,Lowe LLC,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,9,$234.00 ,2106.0
1107004,California,2437,1107004,900013621,Hannah Rosenstock,Sales Associate,9/13/2020,Wholesale,Business,2570,Kuhn Inc,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,13,$234.00 ,3042.0
1107037,California,2438,1107037,900013621,Hannah Rosenstock,Sales Associate,9/17/2020,Retail,Individual,3322,Lenette Tremellier,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,2,$14.50 ,29.0
1107053,California,2439,1107053,900013621,Hannah Rosenstock,Sales Associate,9/19/2020,Retail,Individual,3530,Tris Schouthede,Bath products,BP101,Lavender and Olive Bath Salts,1,$8.50 ,8.5
1107081,California,2440,1107081,900013621,Hannah Rosenstock,Sales Associate,9/23/2020,Wholesale,Business,3997,Stoltenberg Group,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,4,$234.00 ,936.0
1107095,California,2441,1107095,900013621,Hannah Rosenstock,Sales Associate,9/26/2020,Retail,Individual,3170,Griz Crufts,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,2,$27.00 ,54.0
1107118,California,2442,1107118,900013621,Hannah Rosenstock,Sales Associate,9/29/2020,Retail,Individual,2572,Fraser Wardroper,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,3,$35.00 ,105.0
1107124,California,2443,1107124,900013621,Hannah Rosenstock,Sales Associate,9/30/2020,Retail,Individual,4109,Robbie Morriss,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,4,$16.75 ,67.0
1107148,California,2444,1107148,900013621,Hannah Rosenstock,Sales Associate,10/4/2020,Retail,Individual,1113,Odo Rummer,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,1,$234.00 ,234.0
1107231,California,2445,1107231,900013621,Hannah Rosenstock,Sales Associate,10/16/2020,Retail,Individual,2572,Fraser Wardroper,Gift Basket,GB103,Lemon EVOO Gift Basket,4,$75.00 ,300.0
1107249,California,2446,1107249,900013621,Hannah Rosenstock,Sales Associate,10/19/2020,Retail,Individual,1934,Darrel Taunton,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,3,$234.00 ,702.0
1107274,California,2447,1107274,900013621,Hannah Rosenstock,Sales Associate,10/22/2020,Retail,Individual,2929,Mavra Yekel,Bath products,BP303,Mandarin and Olive Oil Bar Soap,1,$5.99 ,5.99
1107288,California,2448,1107288,900013621,Hannah Rosenstock,Sales Associate,10/24/2020,Retail,Individual,1230,Kalle Bagge,Gift Basket,GB106,Basil EVOO Gift Basket,2,$75.00 ,150.0
1107384,California,2449,1107384,900013621,Hannah Rosenstock,Sales Associate,11/9/2020,Wholesale,Business,3997,Stoltenberg Group,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,7,$234.00 ,1638.0
1107556,California,2450,1107556,900013621,Hannah Rosenstock,Sales Associate,11/30/2020,Retail,Individual,1846,Antonin Howgate,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
1107627,California,2451,1107627,900013621,Hannah Rosenstock,Sales Associate,12/10/2020,Retail,Individual,3350,Clarine Kohrding,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,4,$45.00 ,180.0
1107636,California,2452,1107636,900013621,Hannah Rosenstock,Sales Associate,12/11/2020,Retail,Individual,2930,Dionne Armytage,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,4,$14.50 ,58.0
1107675,California,2453,1107675,900013621,Hannah Rosenstock,Sales Associate,12/16/2020,Retail,Individual,3322,Lenette Tremellier,Bath products,BP301,Mandarin and Olive Bath Salts,4,$8.50 ,34.0
1107706,California,2454,1107706,900013621,Hannah Rosenstock,Sales Associate,12/20/2020,Retail,Individual,1196,Milty Taree,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,3,$234.00 ,702.0
1107746,California,2455,1107746,900013621,Hannah Rosenstock,Sales Associate,12/26/2020,Retail,Individual,2056,Ferrel Colpus,Olive Oil,OO308,Basil Extra Virgin Olive Oil,4,$26.00 ,104.0
1107830,Nevada,2456,1107830,900013621,Hannah Rosenstock,Sales Associate,1/7/2021,Retail,Individual,1935,Perrine Lampke,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,4,$30.00 ,120.0
1107843,California,2457,1107843,900013621,Hannah Rosenstock,Sales Associate,1/9/2021,Retail,Individual,1934,Darrel Taunton,Bath products,BP305,Mandarin and Olive Oil Lotion,3,$9.99 ,29.97
1107939,California,2458,1107939,900013621,Hannah Rosenstock,Sales Associate,1/23/2021,Retail,Individual,3402,Abbie Holsey,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,1,$234.00 ,234.0
1102885,California,2459,1102885,900019856,Henry Rodriguez,Sales Associate I,2/3/2019,Retail,Individual,4001,Arvy Farris,Gift Basket,GB103,Lemon EVOO Gift Basket,3,$75.00 ,225.0
1102901,California,2460,1102901,900019856,Henry Rodriguez,Sales Associate I,2/6/2019,Wholesale,Business,2242,Kulas Inc,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,12,$234.00 ,2808.0
1102908,California,2461,1102908,900019856,Henry Rodriguez,Sales Associate I,2/6/2019,Retail,Business,4121,Cormier Inc,Bath products,BP305,Mandarin and Olive Oil Lotion,2,$9.99 ,19.98
1102979,California,2462,1102979,900019856,Henry Rodriguez,Sales Associate I,2/15/2019,Retail,Individual,1337,Evangeline Bartolozzi,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,3,$24.50 ,73.5
1102986,California,2463,1102986,900019856,Henry Rodriguez,Sales Associate I,2/16/2019,Retail,Individual,2968,Binky Escale,Bath products,BP103,Lavender and Olive Oil Bar Soap,3,$5.99 ,17.97
1103021,California,2464,1103021,900019856,Henry Rodriguez,Sales Associate I,2/20/2019,Retail,Individual,1645,Bonni Hustings,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,1,$17.50 ,17.5
1103015,California,2465,1103015,900019856,Henry Rodriguez,Sales Associate I,2/20/2019,Retail,Individual,1933,Drusy Fison,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,4,$26.00 ,104.0
1103029,California,2466,1103029,900019856,Henry Rodriguez,Sales Associate I,2/22/2019,Retail,Individual,3271,Brigham Lampkin,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,3,$19.50 ,58.5
1103050,California,2467,1103050,900019856,Henry Rodriguez,Sales Associate I,2/25/2019,Retail,Individual,1342,Wynny Dymoke,Gift Basket,GB104,Garlic EVOO Gift Basket,1,$75.00 ,75.0
1103095,California,2468,1103095,900019856,Henry Rodriguez,Sales Associate I,3/7/2019,Retail,Individual,3264,Prisca McTerlagh,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,4,$26.00 ,104.0
1103231,California,2469,1103231,900019856,Henry Rodriguez,Sales Associate I,3/26/2019,Retail,Individual,3553,Rayner Echalier,Bath products,BP301,Mandarin and Olive Bath Salts,4,$8.50 ,34.0
1103250,California,2470,1103250,900019856,Henry Rodriguez,Sales Associate I,3/30/2019,Retail,Individual,2955,Kahaleel Garrard,Bath products,BP300,Mandarin and Olive Body Soap,1,$7.45 ,7.45
1103307,California,2471,1103307,900019856,Henry Rodriguez,Sales Associate I,4/6/2019,Retail,Individual,1337,Evangeline Bartolozzi,Bath products,BP303,Mandarin and Olive Oil Bar Soap,2,$5.99 ,11.98
1103333,California,2472,1103333,900019856,Henry Rodriguez,Sales Associate I,4/9/2019,Wholesale,Business,2518,Stokes Foods,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,7,$45.00 ,315.0
1103337,Hawaii,2473,1103337,900019856,Henry Rodriguez,Sales Associate I,4/10/2019,Retail,Individual,2300,Ellyn Staff,Gift Basket,GB105,Chili EVOO Gift Basket,2,$75.00 ,150.0
1103351,California,2474,1103351,900019856,Henry Rodriguez,Sales Associate I,4/12/2019,Retail,Individual,1481,Cosme Elloit,Gift Basket,GB106,Basil EVOO Gift Basket,4,$75.00 ,300.0
1103372,California,2475,1103372,900019856,Henry Rodriguez,Sales Associate I,4/14/2019,Retail,Individual,3306,Agnella Franceschielli,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,4,$45.00 ,180.0
1103449,California,2476,1103449,900019856,Henry Rodriguez,Sales Associate I,4/26/2019,Retail,Individual,2641,Ivette Orth,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,1,$114.00 ,114.0
1103514,California,2477,1103514,900019856,Henry Rodriguez,Sales Associate I,5/2/2019,Wholesale,Business,3418,Connelly Inc,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,14,$123.00 ,1722.0
1103558,Hawaii,2478,1103558,900019856,Henry Rodriguez,Sales Associate I,5/8/2019,Retail,Individual,2750,Lonnie McComiskie,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
1103572,California,2479,1103572,900019856,Henry Rodriguez,Sales Associate I,5/10/2019,Retail,Individual,2679,Wait Bigly,Bath products,BP100,Lavender and Olive Body Soap,3,$7.45 ,22.35
1103648,California,2480,1103648,900019856,Henry Rodriguez,Sales Associate I,5/22/2019,Retail,Individual,2050,Jacquie Toffanelli,Gift Basket,GB300,Deluxe Bath Gift Basket,1,$115.00 ,115.0
1103697,California,2481,1103697,900019856,Henry Rodriguez,Sales Associate I,5/29/2019,Wholesale,Business,3220,Yost LLC,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,6,$234.00 ,1404.0
1103748,California,2482,1103748,900019856,Henry Rodriguez,Sales Associate I,6/7/2019,Retail,Business,4121,Cormier Inc,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,2,$14.50 ,29.0
1103783,California,2483,1103783,900019856,Henry Rodriguez,Sales Associate I,6/13/2019,Retail,Individual,1342,Wynny Dymoke,Bath products,BP301,Mandarin and Olive Bath Salts,2,$8.50 ,17.0
1103830,California,2484,1103830,900019856,Henry Rodriguez,Sales Associate I,6/18/2019,Retail,Individual,1933,Drusy Fison,Bath products,BP503,Vanilla and Olive Oil Bar Soap,4,$5.99 ,23.96
1103852,California,2485,1103852,900019856,Henry Rodriguez,Sales Associate I,6/21/2019,Retail,Individual,3553,Rayner Echalier,Bath products,BP102,Lavender and Olive Candle,2,$6.99 ,13.98
1103898,Nevada,2486,1103898,900019856,Henry Rodriguez,Sales Associate I,6/28/2019,Retail,Individual,1952,Pablo Lupson,Bath products,BP101,Lavender and Olive Bath Salts,1,$8.50 ,8.5
1103908,California,2487,1103908,900019856,Henry Rodriguez,Sales Associate I,6/30/2019,Retail,Individual,1339,Kenny Coffey,Gift Basket,GB100,Organic EVOO Gift Basket,1,$70.00 ,70.0
1103932,California,2488,1103932,900019856,Henry Rodriguez,Sales Associate I,7/3/2019,Retail,Individual,2309,Darcee McConway,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,4,$35.00 ,140.0
