order number,employee id,employee name,employee name,employee_job_title,order date,order type,customer type,cust id,customer name,customer name,prod category,prod number,prod_name,quantity,price,order total
1104101,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,7/25/2019,Retail,Individual,1133,Dunn Tawton,Dunn Tawton,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,2,$24.50 ,49
1104149,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/1/2019,Retail,Individual,2267,Adelaide Harriagn,Adelaide Harriagn,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,1,$35.00 ,35
1104148,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/1/2019,Retail,Individual,2835,Brett Blues,Brett Blues,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,1,$114.00 ,114
1104156,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/2/2019,Retail,Individual,2586,Bary Daniely,Bary Daniely,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,4,$35.00 ,140
1104174,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/5/2019,Retail,Individual,3684,Roddy Dello,Roddy Dello,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,3,$17.50 ,52.5
1104185,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/6/2019,Retail,Individual,3297,Obadias Ingrem,Obadias Ingrem,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,1,$14.50 ,14.5
1104202,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/9/2019,Retail,Individual,1942,Lucais Pettus,Lucais Pettus,Bath products,BP500,Vanilla and Olive Oil Body Soap,1,$7.45 ,7.45
1104216,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/11/2019,Retail,Individual,1306,Burnard Stichel,Burnard Stichel,Bath products,BP502,Vanilla and Olive Oil Candle,2,$6.99 ,13.98
1104232,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/14/2019,Retail,Business,2646,Lueilwitz Inc,Lueilwitz Inc,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,1,$30.00 ,30
1104285,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/20/2019,Retail,Individual,1281,Walther Farney,Walther Farney,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,1,$123.00 ,123
1104312,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/25/2019,Retail,Individual,4084,Madlin Joberne,Madlin Joberne,Bath products,BP500,Vanilla and Olive Oil Body Soap,2,$7.45 ,14.9
1104343,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/29/2019,Retail,Individual,2328,Audrey Scarsbrooke,Audrey Scarsbrooke,Bath products,BP301,Mandarin and Olive Bath Salts,2,$8.50 ,17
1104370,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/2/2019,Retail,Individual,3657,Gerrard Formigli,Gerrard Formigli,Bath products,BP101,Lavender and Olive Bath Salts,3,$8.50 ,25.5
1104408,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/8/2019,Retail,Individual,3221,Everett Silman,Everett Silman,Gift Basket,GB105,Chili EVOO Gift Basket,2,$75.00 ,150
1104443,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/12/2019,Retail,Individual,2936,Brnaby Waszczyk,Brnaby Waszczyk,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,1,$123.00 ,123
1104437,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/12/2019,Retail,Individual,4100,Yuma Thies,Yuma Thies,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,3,$26.00 ,78
1104486,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/20/2019,Retail,Individual,1789,Patience Menendez,Patience Menendez,Bath products,BP503,Vanilla and Olive Oil Bar Soap,1,$5.99 ,5.99
1104495,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/21/2019,Retail,Individual,2741,Wood Gallager,Wood Gallager,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,3,$27.00 ,81
1104513,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/24/2019,Retail,Individual,3684,Roddy Dello,Roddy Dello,Bath products,BP301,Mandarin and Olive Bath Salts,3,$8.50 ,25.5
1104511,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/24/2019,Retail,Individual,1575,Monte Ghelerdini,Monte Ghelerdini,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,2,$14.50 ,29
1104584,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/5/2019,Retail,Individual,3406,Petrina Attle,Petrina Attle,Bath products,BP300,Mandarin and Olive Body Soap,3,$7.45 ,22.35
1104592,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/6/2019,Wholesale,Business,1541,Kohler Inc,Kohler Inc,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,5,$234.00 ,1170
1104679,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/19/2019,Retail,Individual,3715,Ambrosi Antoinet,Ambrosi Antoinet,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,1,$114.00 ,114
1104750,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/28/2019,Retail,Individual,2584,Rodi Barff,Rodi Barff,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,3,$45.00 ,135
1104756,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/29/2019,Retail,Business,2541,Nitzsche LLC,Nitzsche LLC,Gift Basket,GB106,Basil EVOO Gift Basket,1,$75.00 ,75
1104799,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,11/5/2019,Retail,Individual,2571,Dell Leuren,Dell Leuren,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,2,$45.00 ,90
1104805,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,11/6/2019,Retail,Individual,2636,Shea Stronghill,Shea Stronghill,Gift Basket,GB102,Rosmary EVOO Gift Basket,3,$75.00 ,225
1104938,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,11/24/2019,Retail,Individual,4100,Yuma Thies,Yuma Thies,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,3,$26.00 ,78
1104986,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,12/1/2019,Retail,Individual,1624,Leone Bossons,Leone Bossons,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,1,$234.00 ,234
1105037,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,12/8/2019,Retail,Individual,4006,Cello Gillion,Cello Gillion,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,1,$24.50 ,24.5
1105074,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,12/14/2019,Retail,Individual,1461,Jackqueline Romanet,Jackqueline Romanet,Gift Basket,GB103,Lemon EVOO Gift Basket,4,$75.00 ,300
1105075,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,12/15/2019,Retail,Individual,1461,Jackqueline Romanet,Jackqueline Romanet,Bath products,BP502,Vanilla and Olive Oil Candle,4,$6.99 ,27.96
1105082,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,12/16/2019,Retail,Individual,2384,Agathe Roadknight,Agathe Roadknight,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,2,$24.50 ,49
1105087,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,12/16/2019,Retail,Individual,2571,Dell Leuren,Dell Leuren,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,1,$234.00 ,234
1105093,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,12/18/2019,Retail,Individual,1227,Orelee Leeves,Orelee Leeves,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,1,$14.50 ,14.5
1105129,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,12/23/2019,Retail,Individual,2584,Rodi Barff,Rodi Barff,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,3,$234.00 ,702
1105135,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,12/25/2019,Retail,Individual,2741,Wood Gallager,Wood Gallager,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,4,$24.50 ,98
1105147,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,12/26/2019,Retail,Individual,1837,Tasia Asling,Tasia Asling,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,1,$14.50 ,14.5
1105182,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,12/31/2019,Wholesale,Business,2589,Dietrich Group,Dietrich Group,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,4,$234.00 ,936
1105417,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,2/3/2020,Retail,Individual,3426,Farah Brignall,Farah Brignall,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,3,$27.00 ,81
1105499,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,2/15/2020,Retail,Individual,3191,Judah Redwin,Judah Redwin,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,1,$234.00 ,234
1105524,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,2/19/2020,Wholesale,Business,1501,Turner Inc,Turner Inc,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,6,$234.00 ,1404
1105553,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,2/24/2020,Retail,Individual,2508,Arron Stannas,Arron Stannas,Bath products,BP500,Vanilla and Olive Oil Body Soap,2,$7.45 ,14.9
1105605,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,3/3/2020,Wholesale,Business,2232,Smith LLC,Smith LLC,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,12,$234.00 ,2808
1105679,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,3/12/2020,Retail,Individual,1680,Betteanne Tullis,Betteanne Tullis,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,2,$45.00 ,90
1105793,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,3/27/2020,Retail,Individual,3032,Nelia Tolussi,Nelia Tolussi,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,2,$123.00 ,246
1105802,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,3/29/2020,Retail,Individual,1837,Tasia Asling,Tasia Asling,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,1,$45.00 ,45
1105846,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,4/4/2020,Retail,Individual,3657,Gerrard Formigli,Gerrard Formigli,Gift Basket,GB300,Deluxe Bath Gift Basket,3,$115.00 ,345
1105872,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,4/8/2020,Retail,Individual,3732,Tiphany Applewhaite,Tiphany Applewhaite,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,4,$14.50 ,58
1105907,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,4/15/2020,Wholesale,Business,1541,Kohler Inc,Kohler Inc,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,4,$234.00 ,936
1105965,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,4/24/2020,Retail,Individual,3535,Harlan Faulconer,Harlan Faulconer,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,1,$17.50 ,17.5
1105996,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,4/30/2020,Retail,Business,1981,Witting LLC,Witting LLC,Bath products,BP305,Mandarin and Olive Oil Lotion,2,$9.99 ,19.98
1106060,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,5/10/2020,Retail,Individual,1624,Leone Bossons,Leone Bossons,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,4,$234.00 ,936
1106085,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,5/12/2020,Retail,Individual,3297,Obadias Ingrem,Obadias Ingrem,Bath products,BP105,Lavender and Olive Oil Lotion,4,$9.99 ,39.96
1106170,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,5/23/2020,Retail,Individual,2713,Dov Bamsey,Dov Bamsey,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,3,$70.00 ,210
1106276,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,6/7/2020,Retail,Individual,1696,Berk Feenan,Berk Feenan,Gift Basket,GB103,Lemon EVOO Gift Basket,3,$75.00 ,225
1106307,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,6/11/2020,Retail,Individual,2212,Ransom Arthars,Ransom Arthars,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,1,$14.50 ,14.5
1106357,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,6/18/2020,Retail,Individual,2835,Brett Blues,Brett Blues,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,2,$19.50 ,39
1106413,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,6/26/2020,Wholesale,Business,2279,Collins LLC,Collins LLC,Gift Basket,GB300,Deluxe Bath Gift Basket,2,$115.00 ,230
1106432,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,6/28/2020,Retail,Individual,2612,Garrett Chaloner,Garrett Chaloner,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,1,$123.00 ,123
1106442,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,6/30/2020,Retail,Individual,3584,Lauri Richter,Lauri Richter,Bath products,BP505,Vanilla and Olive Oil Lotion,2,$9.99 ,19.98
1106455,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,7/2/2020,Retail,Individual,2366,Crin Mahady,Crin Mahady,Gift Basket,GB105,Chili EVOO Gift Basket,1,$75.00 ,75
1106476,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,7/4/2020,Retail,Individual,2595,Ivor McShirrie,Ivor McShirrie,Olive Oil,OO302,Chili Extra Virgin Olive Oil,3,$26.00 ,78
1106549,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,7/12/2020,Wholesale,Business,2358,Simonis Inc,Simonis Inc,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,10,$19.50 ,195
1106568,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,7/15/2020,Retail,Individual,1150,Emanuel Stevens,Emanuel Stevens,Bath products,BP303,Mandarin and Olive Oil Bar Soap,1,$5.99 ,5.99
1106635,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,7/22/2020,Retail,Individual,3768,Cherey Caitlin,Cherey Caitlin,Gift Basket,GB106,Basil EVOO Gift Basket,1,$75.00 ,75
1106629,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,7/22/2020,Retail,Individual,1281,Walther Farney,Walther Farney,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,3,$234.00 ,702
1106736,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/6/2020,Retail,Individual,3356,Adelheid Spur,Adelheid Spur,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,1,$24.50 ,24.5
1106749,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/7/2020,Retail,Individual,1578,Stacy Duxbury,Stacy Duxbury,Bath products,BP102,Lavender and Olive Candle,2,$6.99 ,13.98
1106766,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/10/2020,Retail,Individual,1306,Burnard Stichel,Burnard Stichel,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,1,$234.00 ,234
1106796,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/13/2020,Retail,Individual,2603,Emmet Shmyr,Emmet Shmyr,Bath products,BP305,Mandarin and Olive Oil Lotion,3,$9.99 ,29.97
1106802,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/14/2020,Retail,Individual,3710,Christen Loins,Christen Loins,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,3,$114.00 ,342
1106833,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/18/2020,Wholesale,Business,1570,Abbott Inc,Abbott Inc,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,3,$234.00 ,702
1106831,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/18/2020,Retail,Individual,3710,Christen Loins,Christen Loins,Bath products,BP303,Mandarin and Olive Oil Bar Soap,1,$5.99 ,5.99
1106868,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/24/2020,Wholesale,Business,2358,Simonis Inc,Simonis Inc,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,1,$234.00 ,234
1106889,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/26/2020,Retail,Individual,3710,Christen Loins,Christen Loins,Bath products,BP305,Mandarin and Olive Oil Lotion,2,$9.99 ,19.98
1106910,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,8/30/2020,Retail,Individual,2612,Garrett Chaloner,Garrett Chaloner,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,4,$114.00 ,456
1106936,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/3/2020,Retail,Individual,1680,Betteanne Tullis,Betteanne Tullis,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,1,$114.00 ,114
1106984,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/9/2020,Retail,Individual,1155,Jorrie McManamen,Jorrie McManamen,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,3,$45.00 ,135
1107005,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/13/2020,Wholesale,Business,2232,Smith LLC,Smith LLC,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,13,$234.00 ,3042
1107018,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/15/2020,Retail,Individual,3768,Cherey Caitlin,Cherey Caitlin,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,3,$123.00 ,369
1107015,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/15/2020,Retail,Individual,1141,Rainer Hazart,Rainer Hazart,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,3,$14.50 ,43.5
1107040,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/17/2020,Retail,Individual,2334,Massimo Ells,Massimo Ells,Bath products,BP100,Lavender and Olive Body Soap,4,$7.45 ,29.8
1107088,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,9/25/2020,Retail,Individual,3032,Nelia Tolussi,Nelia Tolussi,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,2,$123.00 ,246
1107137,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/3/2020,Wholesale,Business,1570,Abbott Inc,Abbott Inc,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,4,$234.00 ,936
1107184,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/10/2020,Retail,Individual,2828,Pavlov Jermey,Pavlov Jermey,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,2,$123.00 ,246
1107199,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/11/2020,Retail,Individual,3191,Judah Redwin,Judah Redwin,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,2,$45.00 ,90
1107209,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/12/2020,Retail,Individual,2713,Dov Bamsey,Dov Bamsey,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,3,$45.00 ,135
1107284,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/23/2020,Retail,Individual,1975,Loren Angrock,Loren Angrock,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,1,$234.00 ,234
1107312,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/27/2020,Wholesale,Business,2279,Collins LLC,Collins LLC,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,9,$234.00 ,2106
1107310,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/27/2020,Retail,Business,1981,Witting LLC,Witting LLC,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,2,$26.00 ,52
1107326,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/30/2020,Retail,Business,2646,Lueilwitz Inc,Lueilwitz Inc,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,2,$24.50 ,49
1107331,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,10/31/2020,Wholesale,Business,2358,Simonis Inc,Simonis Inc,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,3,$234.00 ,702
1107337,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,11/1/2020,Retail,Individual,3356,Adelheid Spur,Adelheid Spur,Olive Oil,OO308,Basil Extra Virgin Olive Oil,2,$26.00 ,52
1107346,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,11/2/2020,Retail,Individual,3916,Jessamine Denney,Jessamine Denney,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,3,$123.00 ,369
1107379,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,11/7/2020,Retail,Individual,1241,Persis Christer,Persis Christer,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,1,$234.00 ,234
1107376,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,11/7/2020,Retail,Individual,3000,Kary Pedro,Kary Pedro,Bath products,BP505,Vanilla and Olive Oil Lotion,2,$9.99 ,19.98
1107408,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,11/11/2020,Wholesale,Business,2690,Treutel LLC,Treutel LLC,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,5,$234.00 ,1170
1107421,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,11/13/2020,Retail,Individual,1975,Loren Angrock,Loren Angrock,Bath products,BP503,Vanilla and Olive Oil Bar Soap,3,$5.99 ,17.97
1107429,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,11/14/2020,Retail,Individual,1942,Lucais Pettus,Lucais Pettus,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,3,$234.00 ,702
1107434,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,11/15/2020,Retail,Individual,2515,Hazel Butlin,Hazel Butlin,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,2,$14.50 ,29
1107444,900018483,Kendra Barnbrook,Kendra Barnbrook,Senior Sales Associate,11/16/2020,Wholesale,Business,2589,Dietrich Group,Dietrich Group,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,6,$234.00 ,1404
